Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
803,Tier 1,Executive,Metro,46380,1,62,21,70752.07564380081
804,Tier 2,Manager,Non-Metro,71123,4,57,18,100497.31484933507
805,Tier 2,Executive,Metro,48611,4,61,23,70232.89652165808
806,Tier 3,Executive,Non-Metro,57328,4,65,45,60284.57755598575
807,Tier 3,Executive,Non-Metro,63521,4,82,40,82780.39422594715
808,Tier 3,Executive,Non-Metro,57604,3,82,19,65275.61620882375
809,Tier 2,Executive,Metro,59305,4,78,18,74275.10208319219
810,Tier 1,Executive,Metro,47312,4,75,25,71026.40204325171
811,Tier 1,Executive,Non-Metro,54513,3,82,46,80991.2090776846
812,Tier 3,Executive,Non-Metro,63523,3,45,33,58048.11778247909
813,Tier 2,Executive,Metro,48852,1,76,54,68903.48180180987
814,Tier 1,Executive,Metro,44096,3,60,28,79412.81720845604
815,Tier 2,Executive,Metro,58892,2,79,36,65165.85850956534
816,Tier 2,Executive,Non-Metro,54118,2,50,20,56178.11290204874
817,Tier 3,Executive,Non-Metro,44960,4,42,24,61624.90052723074
818,Tier 1,Executive,Metro,58422,2,54,23,75585.98077074788
819,Tier 1,Manager,Non-Metro,49329,4,46,47,85420.68721081107
820,Tier 3,Manager,Non-Metro,59455,4,43,33,112797.03329280994
821,Tier 1,Executive,Metro,62637,2,65,45,69816.62682979344
822,Tier 3,Executive,Metro,45637,4,37,26,70626.0904372374
823,Tier 2,Executive,Non-Metro,59481,4,77,18,64189.892642357474
824,Tier 2,Executive,Non-Metro,57100,2,54,44,65875.30685200948
825,Tier 3,Executive,Metro,49702,2,85,60,76284.19206897795
826,Tier 1,Executive,Non-Metro,54415,3,75,64,73791.07793807503
827,Tier 2,Manager,Metro,52110,1,67,56,98530.3866789958
828,Tier 1,Manager,Metro,49570,4,72,36,83977.23773496793
829,Tier 1,Manager,Metro,60301,3,66,41,100861.5119865879
830,Tier 3,Executive,Metro,43612,3,48,39,71010.86265168915
831,Tier 1,Executive,Metro,59933,3,77,63,80641.20186141186
832,Tier 3,Executive,Non-Metro,53563,3,69,36,55882.25585144307
833,Tier 3,Executive,Non-Metro,50705,3,74,28,55436.85338582649
834,Tier 3,Executive,Metro,56493,1,73,58,74613.29649587236
835,Tier 3,Executive,Metro,61040,3,54,36,78423.9388177773
836,Tier 2,Executive,Metro,58049,2,51,42,65084.42700236284
837,Tier 1,Executive,Metro,54506,2,65,36,68699.57806135762
838,Tier 1,Executive,Non-Metro,55502,1,47,56,81558.03426554194
839,Tier 1,Executive,Non-Metro,43496,1,57,35,59786.34017914078
840,Tier 3,Executive,Non-Metro,55109,2,68,59,62624.16020335222
841,Tier 1,Executive,Metro,52417,3,73,21,72336.44685667963
842,Tier 1,Executive,Metro,48990,4,83,59,79310.36643380606
843,Tier 2,Manager,Non-Metro,62458,2,66,23,84342.95362671709
844,Tier 2,Manager,Non-Metro,50520,1,80,57,77117.5020104946
845,Tier 1,Executive,Metro,59420,2,46,53,76789.76377796796
846,Tier 2,Manager,Non-Metro,62279,1,84,60,105013.7226192577
847,Tier 1,Executive,Non-Metro,63285,2,62,51,86109.9269163867
848,Tier 2,Executive,Metro,71756,4,67,23,72141.43492962478
849,Tier 1,Executive,Non-Metro,44682,4,44,27,62625.75214593209
850,Tier 3,Executive,Metro,57576,2,43,55,79029.7473913112
851,Tier 1,Manager,Non-Metro,58364,2,74,37,94112.48165310254
852,Tier 3,Executive,Metro,58625,1,63,61,85704.68906799298
853,Tier 1,Manager,Non-Metro,60754,2,65,46,110450.43014589434
854,Tier 1,Executive,Non-Metro,52462,3,57,53,74631.45936877873
855,Tier 1,Manager,Non-Metro,52402,3,65,49,74672.78345604154
856,Tier 1,Executive,Non-Metro,53334,1,77,20,72656.07963773042
857,Tier 2,Manager,Non-Metro,62455,4,60,48,102188.48483556515
858,Tier 3,Manager,Metro,52388,2,40,25,81777.6036375305
859,Tier 2,Executive,Non-Metro,52322,1,49,25,76563.40508330714
860,Tier 1,Executive,Metro,52235,3,36,57,87812.20188443929
861,Tier 1,Manager,Non-Metro,75785,4,63,37,110338.25254589517
862,Tier 1,Executive,Non-Metro,49974,2,77,38,60572.123194714426
863,Tier 3,Executive,Non-Metro,56950,4,44,55,64365.88027525905
864,Tier 1,Executive,Non-Metro,45321,1,65,36,64269.183428891614
865,Tier 1,Executive,Metro,47794,2,50,51,70541.8681385081
866,Tier 1,Executive,Metro,53920,2,60,40,73208.37852488713
867,Tier 2,Executive,Metro,62728,4,71,18,65436.751225819404
868,Tier 1,Executive,Metro,65633,3,56,57,73353.22036669325
869,Tier 1,Executive,Metro,47254,4,83,61,83867.15982096258
870,Tier 1,Executive,Non-Metro,44699,3,75,25,57799.65760888725
871,Tier 1,Executive,Metro,59813,1,79,50,82305.51166870684
872,Tier 2,Executive,Non-Metro,54051,2,40,26,65478.94610131835
873,Tier 2,Executive,Metro,47027,3,71,42,74077.18973926366
874,Tier 1,Executive,Metro,50329,4,64,43,70299.69717787503
875,Tier 1,Executive,Metro,42581,4,62,44,75358.79085719388
876,Tier 3,Executive,Non-Metro,55895,4,40,23,61970.760418501864
877,Tier 1,Executive,Non-Metro,49123,4,53,49,93648.46704951696
878,Tier 2,Executive,Metro,62570,3,61,33,76271.87233010813
879,Tier 1,Executive,Metro,58546,4,56,41,79412.08851758915
880,Tier 1,Executive,Non-Metro,56740,1,49,37,76894.94372338732
881,Tier 1,Executive,Metro,54979,4,72,22,65489.22958737299
882,Tier 3,Executive,Metro,47472,2,77,23,60817.97197755702
883,Tier 1,Executive,Non-Metro,44468,2,85,21,69857.81341638244
884,Tier 1,Manager,Non-Metro,64930,1,66,51,114939.64543394337
885,Tier 3,Executive,Metro,54374,3,46,25,70244.2481815747
886,Tier 2,Manager,Metro,56541,2,55,32,83707.39454705411
887,Tier 1,Manager,Metro,57679,4,70,57,87477.22953907098
888,Tier 3,Executive,Non-Metro,54712,1,49,36,64010.15861398737
889,Tier 1,Executive,Metro,63180,2,63,22,82469.1630637739
890,Tier 3,Executive,Metro,60270,4,69,57,70126.62967138084
891,Tier 3,Manager,Non-Metro,47495,4,38,64,80020.80607240183
892,Tier 2,Executive,Non-Metro,55139,3,45,36,72854.0714566447
893,Tier 1,Executive,Metro,51735,3,61,54,66678.16329874558
894,Tier 2,Manager,Metro,61650,3,51,47,106083.08206346234
895,Tier 1,Executive,Metro,58586,3,39,62,75871.39128859558
896,Tier 1,Executive,Non-Metro,66002,1,83,61,74820.02149402586
897,Tier 1,Manager,Non-Metro,47266,1,61,43,84114.73751915705
898,Tier 3,Executive,Metro,47405,2,55,19,68346.91929253047
899,Tier 2,Executive,Non-Metro,64420,3,65,18,58213.88612532579
900,Tier 3,Executive,Non-Metro,43863,2,72,19,61926.90648255925
901,Tier 1,Executive,Metro,43788,4,85,49,67487.61101897532
902,Tier 2,Manager,Metro,63425,4,38,60,101535.38085060634
903,Tier 1,Executive,Metro,54728,3,37,26,63450.60184482829
904,Tier 2,Executive,Metro,57972,3,41,49,72940.89005456018
905,Tier 1,Executive,Non-Metro,63978,3,46,60,82356.55890209698
906,Tier 1,Executive,Non-Metro,57607,4,65,26,67500.35037211544
907,Tier 1,Executive,Metro,60357,3,36,27,72642.88707835578
908,Tier 2,Executive,Non-Metro,57009,3,51,44,70973.39460791678
909,Tier 1,Executive,Metro,65649,3,42,63,84786.23951533431
910,Tier 1,Manager,Non-Metro,47419,2,50,32,77614.87764526633
911,Tier 3,Executive,Metro,55922,2,77,22,71337.37182149343
912,Tier 1,Manager,Metro,61427,2,41,18,87870.74565910807
913,Tier 3,Executive,Non-Metro,55640,3,42,59,70233.93182104736
914,Tier 1,Executive,Non-Metro,55241,4,79,44,76125.83299022286
915,Tier 3,Executive,Metro,48676,1,58,33,61726.27033405162
916,Tier 2,Executive,Non-Metro,58164,4,53,24,64801.961554884765
917,Tier 3,Manager,Non-Metro,56740,4,77,43,78680.20727660313
918,Tier 1,Manager,Metro,45505,3,57,45,99918.30146464222
919,Tier 1,Executive,Non-Metro,48360,3,41,61,74265.40047186047
920,Tier 2,Executive,Non-Metro,55929,1,80,35,59047.33526110246
921,Tier 1,Executive,Non-Metro,53493,4,53,62,80458.5775261872
922,Tier 1,Executive,Non-Metro,61004,1,35,62,80531.42207965527
923,Tier 1,Executive,Metro,56939,3,75,38,75515.7441401546
924,Tier 3,Executive,Metro,57954,1,71,34,68438.24915642016
925,Tier 1,Executive,Metro,49897,4,51,43,70647.3258052523
926,Tier 1,Executive,Metro,58645,3,41,50,98335.3946002074
927,Tier 1,Executive,Non-Metro,50229,2,41,19,67718.49796635726
928,Tier 1,Executive,Non-Metro,45588,2,81,57,66422.09071780981
929,Tier 2,Executive,Non-Metro,66693,1,76,62,66501.1385469855
930,Tier 2,Executive,Metro,62665,4,37,41,78535.72989342416
931,Tier 2,Executive,Metro,69083,2,83,26,76813.49871098337
932,Tier 1,Executive,Non-Metro,54377,3,62,39,68986.80047667961
933,Tier 1,Executive,Metro,55776,3,82,46,81036.78105775046
934,Tier 1,Executive,Non-Metro,64803,4,41,45,77615.87127235408
935,Tier 2,Executive,Metro,63553,2,44,32,74583.84965975855
936,Tier 1,Executive,Non-Metro,50259,3,51,59,64959.87943381786
937,Tier 1,Executive,Metro,54908,4,73,44,94707.73957716266
938,Tier 3,Executive,Non-Metro,45698,1,78,39,67432.9978663254
939,Tier 2,Executive,Metro,49782,4,52,18,68119.11482393957
940,Tier 2,Executive,Metro,57965,2,55,53,63691.21823833607
941,Tier 2,Executive,Metro,47177,4,82,18,59812.40814159663
942,Tier 2,Executive,Non-Metro,72319,1,51,50,63538.427688782256
943,Tier 1,Executive,Non-Metro,67969,2,40,18,77435.20489863015
944,Tier 3,Executive,Metro,45487,3,37,19,68015.58819504525
945,Tier 2,Executive,Metro,64010,1,46,62,78249.35236254614
946,Tier 1,Executive,Non-Metro,59227,2,47,56,76488.50811200956
947,Tier 1,Executive,Metro,56738,3,49,42,68689.9034615793
948,Tier 1,Manager,Metro,62898,3,60,37,112310.49984773842
949,Tier 3,Executive,Metro,59175,2,82,42,71663.53383211144
950,Tier 1,Manager,Metro,57608,2,49,25,78713.90676227504
951,Tier 1,Executive,Metro,42804,2,37,57,74893.90633290229
952,Tier 2,Manager,Metro,65482,3,39,51,106633.63885396138
953,Tier 3,Executive,Non-Metro,57042,4,42,30,60644.122753800206
954,Tier 1,Manager,Metro,56350,2,74,44,104154.80809988623
955,Tier 3,Manager,Metro,50451,1,56,34,74128.75847605207
956,Tier 2,Executive,Metro,62759,3,37,31,69951.40710675581
957,Tier 2,Manager,Metro,59683,1,81,54,97523.10098068292
958,Tier 3,Executive,Metro,47381,1,48,24,73987.04280567681
959,Tier 1,Manager,Metro,63504,4,84,43,105528.86750100774
960,Tier 3,Executive,Metro,57127,4,61,48,99276.60733842495
961,Tier 3,Executive,Non-Metro,64290,1,66,19,60547.583614126495
962,Tier 1,Executive,Non-Metro,54212,4,38,29,68571.4045991489
963,Tier 2,Executive,Non-Metro,59576,1,62,63,69043.09487976674
964,Tier 1,Executive,Metro,48175,3,49,46,77795.8427271563
965,Tier 3,Executive,Metro,63797,2,37,52,86647.26071046121
966,Tier 1,Executive,Metro,48682,1,85,35,63554.03349338952
967,Tier 3,Manager,Metro,46558,3,80,51,80430.9679828301
968,Tier 3,Executive,Metro,48690,2,72,44,72842.01137481348
969,Tier 1,Executive,Metro,54340,2,53,21,65228.80405443634
970,Tier 2,Executive,Non-Metro,63711,1,73,39,65032.61649734926
971,Tier 2,Executive,Non-Metro,49427,3,40,50,67402.3776703167
972,Tier 1,Executive,Non-Metro,44122,4,85,34,69206.5948470106
973,Tier 3,Executive,Non-Metro,45932,1,84,22,55399.37524138828
974,Tier 1,Executive,Non-Metro,69670,2,62,19,64748.93154980737
975,Tier 2,Executive,Metro,65207,4,61,26,67929.17790437822
976,Tier 1,Manager,Metro,45354,3,72,29,74793.10822159858
977,Tier 2,Executive,Metro,67339,1,37,48,69262.13950376427
978,Tier 2,Executive,Metro,54440,1,53,26,61913.03526386218
979,Tier 1,Executive,Non-Metro,63423,2,54,45,70907.54635440216
980,Tier 2,Executive,Non-Metro,55621,1,57,36,63330.99592562941
981,Tier 1,Executive,Metro,46432,3,61,54,102860.4510108129
982,Tier 1,Executive,Metro,49513,1,84,34,69525.3284325535
983,Tier 1,Manager,Metro,52918,4,61,31,82323.33842084224
984,Tier 1,Executive,Non-Metro,51609,4,72,27,69498.18137027824
985,Tier 1,Executive,Metro,58698,1,42,20,75139.44385310078
986,Tier 1,Executive,Non-Metro,49215,1,35,44,66596.56119594006
987,Tier 3,Executive,Metro,50665,3,42,43,66304.01831253093
988,Tier 3,Executive,Non-Metro,49942,2,57,45,92925.37987611184
989,Tier 1,Executive,Metro,59353,1,75,34,69939.63116866957
990,Tier 1,Manager,Non-Metro,42342,2,37,24,70469.62541438104
991,Tier 1,Executive,Non-Metro,43714,4,79,26,59175.73229587064
992,Tier 1,Executive,Non-Metro,55163,4,67,38,79945.54060357416
993,Tier 1,Executive,Non-Metro,52938,2,55,50,76461.93484538332
994,Tier 2,Executive,Metro,55938,3,63,38,74774.90274514469
995,Tier 3,Manager,Non-Metro,40365,3,54,27,68402.56207502291
996,Tier 1,Executive,Non-Metro,51564,4,37,39,68158.59070825283
997,Tier 1,Executive,Non-Metro,58789,3,73,39,78067.28975104136
998,Tier 2,Executive,Non-Metro,58063,2,63,63,77986.29728337393
999,Tier 1,Executive,Non-Metro,56799,2,56,33,62165.107405844945
1000,Tier 3,Executive,Non-Metro,53629,4,68,36,69648.89683703985
1001,Tier 3,Manager,Metro,45294,4,45,30,70944.16746198018
1002,Tier 1,Manager,Metro,58036,2,83,24,92011.56736179291
1003,Tier 1,Executive,Metro,54669,2,39,24,66673.19364754928
1004,Tier 1,Executive,Metro,50452,3,42,48,91483.53124349847
1005,Tier 1,Executive,Metro,45684,3,46,47,78841.26506845905
1006,Tier 3,Executive,Metro,53872,4,56,29,70996.8782316671
1007,Tier 1,Executive,Metro,53529,1,79,28,77430.4013960589
1008,Tier 3,Manager,Metro,57125,2,81,47,89234.8690988262
1009,Tier 1,Executive,Metro,45486,1,48,25,81681.11174417716
1010,Tier 1,Executive,Metro,53134,2,68,51,80317.28653297921
1011,Tier 1,Executive,Non-Metro,49260,4,78,48,76586.36750976488
1012,Tier 2,Manager,Metro,49044,2,61,43,80955.449623857
1013,Tier 2,Executive,Non-Metro,60235,4,46,61,91425.95799637237
1014,Tier 3,Executive,Metro,60813,3,65,48,67755.36525585678
1015,Tier 1,Executive,Non-Metro,54218,4,42,38,74513.29687435203
1016,Tier 3,Executive,Metro,50083,4,72,59,65942.45379516702
1017,Tier 3,Executive,Non-Metro,44912,2,67,19,64200.498943254686
1018,Tier 1,Executive,Non-Metro,57851,1,83,26,60930.67137195932
1019,Tier 3,Executive,Non-Metro,57569,2,42,54,68285.68582206749
1020,Tier 3,Executive,Non-Metro,58670,1,43,21,76976.49364725236
1021,Tier 1,Executive,Metro,60290,1,53,51,81962.8190309599
1022,Tier 2,Manager,Non-Metro,54753,1,61,22,91972.50906133128
1023,Tier 2,Manager,Metro,65622,1,39,47,101451.10921314912
1024,Tier 2,Executive,Metro,46183,2,52,18,67435.45835296586
1025,Tier 2,Executive,Non-Metro,72661,3,74,47,70238.70480525095
1026,Tier 1,Executive,Non-Metro,58601,1,75,21,66538.08553330746
1027,Tier 3,Manager,Metro,53160,1,48,19,73791.03244837452
1028,Tier 3,Executive,Metro,44074,1,67,23,85688.2199927474
1029,Tier 1,Executive,Metro,57795,1,43,54,83521.21511821149
1030,Tier 1,Executive,Non-Metro,42750,2,76,37,71368.60470298809
1031,Tier 3,Manager,Non-Metro,52091,2,53,46,72988.20713288823
1032,Tier 2,Manager,Non-Metro,56729,4,81,55,92360.48665498589
1033,Tier 1,Executive,Non-Metro,49998,2,35,30,60154.53753154268
1034,Tier 1,Manager,Metro,45634,3,71,18,77400.43221210084
1035,Tier 3,Executive,Metro,59128,1,56,61,85083.57552467656
1036,Tier 1,Executive,Non-Metro,47026,4,71,54,71084.32165433657
1037,Tier 2,Manager,Metro,60268,3,78,22,86904.44888844439
1038,Tier 3,Manager,Non-Metro,57970,4,44,45,100715.12741345193
1039,Tier 1,Executive,Metro,55204,3,83,22,70290.09980076626
1040,Tier 3,Executive,Metro,48698,1,51,19,78933.47405721259
1041,Tier 3,Manager,Non-Metro,48779,1,79,35,69632.11370655609
1042,Tier 1,Executive,Metro,51224,2,84,18,62549.32949849
1043,Tier 1,Manager,Metro,58035,1,64,20,86581.0524756464
1044,Tier 1,Executive,Non-Metro,46857,2,39,28,59126.22208397807
1045,Tier 1,Executive,Metro,57928,3,58,55,70711.32610876233
1046,Tier 3,Manager,Non-Metro,48975,4,56,43,77684.11444071315
1047,Tier 1,Executive,Non-Metro,46945,4,53,43,63095.42185855021
1048,Tier 2,Manager,Metro,73214,4,57,22,100119.52566380106
1049,Tier 3,Executive,Non-Metro,48934,3,73,25,58063.007524864304
1050,Tier 1,Manager,Metro,59776,1,48,49,103831.71763964888
1051,Tier 3,Executive,Non-Metro,65198,4,55,44,60870.90468276227
1052,Tier 1,Executive,Metro,55202,1,56,64,74959.86168519164
1053,Tier 1,Executive,Metro,54972,1,85,49,78075.41808546305
1054,Tier 1,Manager,Metro,56927,2,79,47,93102.25099456422
1055,Tier 3,Executive,Non-Metro,46207,3,71,27,60878.730624798656
1056,Tier 3,Executive,Metro,54594,2,50,55,72363.8452693888
1057,Tier 1,Executive,Non-Metro,55117,2,59,48,72943.17226128004
1058,Tier 2,Executive,Non-Metro,53985,2,45,45,69523.01714099073
1059,Tier 2,Executive,Non-Metro,61926,2,46,24,63313.756017256164
1060,Tier 3,Executive,Metro,56184,4,58,32,66697.46835998351
1061,Tier 2,Executive,Metro,56101,3,62,24,59041.081356416165
1062,Tier 2,Executive,Metro,52401,3,48,57,73990.75820540589
1063,Tier 2,Manager,Metro,61410,4,83,59,102928.714227242
1064,Tier 3,Executive,Metro,48638,1,54,36,68374.74910310452
1065,Tier 1,Executive,Non-Metro,47527,2,77,29,58336.535717828934
1066,Tier 1,Executive,Non-Metro,45405,1,78,42,73800.36061197445
1067,Tier 2,Executive,Metro,62532,4,70,48,65021.82167252415
1068,Tier 1,Executive,Metro,71760,4,40,39,71187.52157207888
1069,Tier 3,Executive,Metro,46342,3,42,63,78936.18750900793
1070,Tier 2,Executive,Non-Metro,53031,4,68,54,64318.121742918636
1071,Tier 2,Manager,Metro,61439,2,56,37,101788.37689750498
1072,Tier 1,Executive,Metro,55130,4,54,63,76329.43472879691
1073,Tier 3,Executive,Metro,60214,3,59,21,62418.979000545485
1074,Tier 1,Executive,Non-Metro,52854,4,52,54,76868.81249804638
1075,Tier 1,Executive,Non-Metro,38765,4,72,60,80489.54765123826
1076,Tier 2,Executive,Non-Metro,56405,4,71,32,60035.100228312614
1077,Tier 1,Executive,Non-Metro,58805,1,36,47,74280.30296398317
1078,Tier 1,Executive,Metro,52168,2,40,21,70571.95946818551
1079,Tier 2,Manager,Metro,59767,2,37,28,98977.14071629592
1080,Tier 2,Executive,Metro,54644,2,40,63,74059.05709142644
1081,Tier 2,Executive,Metro,49891,4,75,18,66862.4550691492
1082,Tier 3,Executive,Metro,49405,2,76,32,62673.13867762653
1083,Tier 3,Executive,Metro,46596,1,49,38,61931.25332012392
1084,Tier 1,Executive,Metro,55954,1,67,32,75850.1258834562
1085,Tier 3,Executive,Non-Metro,53647,4,64,62,74474.81673079747
1086,Tier 1,Manager,Non-Metro,42415,3,65,39,77673.624453786
1087,Tier 1,Executive,Metro,50550,3,78,55,79909.3283017062
1088,Tier 3,Executive,Metro,51700,1,37,57,81569.9829028358
1089,Tier 2,Executive,Metro,76815,4,75,52,82684.16567897504
1090,Tier 1,Executive,Metro,42916,2,66,56,77490.52777216479
1091,Tier 2,Manager,Metro,60526,2,51,47,89985.16909084166
1092,Tier 1,Executive,Non-Metro,50140,2,42,55,77386.51057391606
1093,Tier 1,Executive,Metro,53962,1,58,23,79568.2748735169
1094,Tier 3,Manager,Non-Metro,60155,1,64,22,90213.45111717471
1095,Tier 1,Executive,Non-Metro,55621,2,51,50,71706.60144459755
1096,Tier 1,Executive,Non-Metro,52670,3,76,18,65619.69596606243
1097,Tier 1,Manager,Non-Metro,61692,4,53,51,110792.78295135192
1098,Tier 2,Executive,Metro,55209,1,84,22,62356.926050281174
1099,Tier 1,Executive,Non-Metro,57955,2,55,52,76674.91804259943
1100,Tier 2,Executive,Non-Metro,55133,3,68,25,67971.722426031
1101,Tier 1,Manager,Non-Metro,45664,3,39,33,69528.35702190045
1102,Tier 1,Executive,Metro,49258,3,37,53,82986.23268711357
1103,Tier 2,Executive,Metro,67454,2,84,29,69643.68875453058
1104,Tier 2,Executive,Metro,65689,3,36,58,80505.45848768117
1105,Tier 1,Executive,Metro,58428,3,65,37,80805.33278849989
1106,Tier 2,Executive,Non-Metro,56828,4,48,54,71673.46033641006
1107,Tier 3,Executive,Non-Metro,58460,2,41,49,72681.75044926502
1108,Tier 3,Executive,Non-Metro,50281,3,51,50,63263.768307931685
1109,Tier 1,Executive,Metro,54657,1,71,26,65020.47390889429
1110,Tier 2,Executive,Metro,47867,4,39,45,76955.95025453462
1111,Tier 1,Executive,Non-Metro,57924,1,43,54,73395.48599587224
1112,Tier 2,Manager,Metro,58912,3,85,38,103944.32120415503
1113,Tier 2,Manager,Non-Metro,52752,3,35,48,72549.46615763255
1114,Tier 3,Executive,Non-Metro,49279,1,76,28,59191.66546029893
1115,Tier 1,Executive,Metro,52642,1,85,23,66869.52344923295
1116,Tier 2,Executive,Metro,60253,3,58,55,69106.06477557794
1117,Tier 1,Executive,Metro,57597,2,52,41,68679.90882635217
1118,Tier 2,Manager,Metro,56103,1,66,25,95083.4309396458
1119,Tier 2,Manager,Metro,65653,4,49,33,94368.83157840092
1120,Tier 3,Executive,Non-Metro,49231,1,49,30,63816.55026495285
1121,Tier 1,Manager,Non-Metro,58772,4,56,23,93127.08427406948
1122,Tier 2,Executive,Metro,65684,2,79,46,65882.77216719698
1123,Tier 3,Manager,Non-Metro,63609,1,47,53,109221.39266730154
1124,Tier 1,Executive,Non-Metro,56990,3,58,27,86557.8489834849
1125,Tier 1,Manager,Non-Metro,67772,1,38,23,90785.89861265408
1126,Tier 3,Executive,Non-Metro,49925,4,64,63,64951.646570626624
1127,Tier 1,Executive,Metro,58284,1,40,55,79183.24207535268
1128,Tier 2,Executive,Non-Metro,63979,4,42,35,67563.06149284527
1129,Tier 1,Executive,Metro,55342,2,63,34,80572.82410060745
1130,Tier 1,Executive,Non-Metro,47766,1,82,19,67185.00411414578
1131,Tier 2,Executive,Non-Metro,51176,1,58,39,59186.88571259701
1132,Tier 1,Executive,Metro,74256,2,40,27,83023.18459332708
1133,Tier 1,Executive,Metro,68071,3,85,57,88690.86642412159
1134,Tier 3,Executive,Non-Metro,43991,3,63,52,65742.89405397282
1135,Tier 3,Executive,Metro,56932,3,60,28,76261.60631219219
1136,Tier 3,Executive,Non-Metro,56426,1,70,50,67726.87939348514
1137,Tier 1,Executive,Non-Metro,54155,3,70,44,78630.02689344945
1138,Tier 3,Executive,Non-Metro,43851,1,65,26,54865.59334191804
1139,Tier 2,Executive,Metro,56122,1,54,33,64557.837016165744
1140,Tier 3,Manager,Non-Metro,55131,2,42,19,93178.18734066485
1141,Tier 2,Executive,Metro,57751,1,48,50,78378.46027795991
1142,Tier 1,Executive,Non-Metro,58653,4,66,41,80073.56961809864
1143,Tier 2,Executive,Non-Metro,49004,1,69,52,89751.3538492221
1144,Tier 2,Executive,Metro,56930,3,74,39,66943.4736026754
1145,Tier 1,Executive,Metro,54247,1,49,50,85719.27031391383
1146,Tier 3,Executive,Metro,58582,1,68,52,71322.54918647838
1147,Tier 1,Manager,Metro,61709,4,39,60,117207.2440099197
1148,Tier 3,Executive,Non-Metro,58409,4,37,20,56691.32590677249
1149,Tier 1,Executive,Metro,49158,1,54,55,85505.18596311644
1150,Tier 1,Executive,Metro,63379,3,58,42,69885.18231576282
1151,Tier 1,Executive,Non-Metro,56008,2,68,18,64849.342638305025
1152,Tier 3,Executive,Non-Metro,60357,3,46,58,80065.9582586909
1153,Tier 2,Manager,Non-Metro,55592,4,79,43,93020.09307349725
1154,Tier 3,Executive,Non-Metro,56240,3,61,35,68760.12371912322
1155,Tier 3,Executive,Non-Metro,51556,4,84,48,70431.03374115324
1156,Tier 1,Executive,Non-Metro,49213,1,82,36,68388.94754817983
1157,Tier 2,Manager,Metro,65184,4,82,19,99052.83819796063
1158,Tier 3,Executive,Non-Metro,45171,3,52,23,67097.1832945404
1159,Tier 1,Executive,Non-Metro,57913,2,83,20,55293.74846932885
1160,Tier 1,Executive,Non-Metro,61365,4,78,32,63147.405952366906
1161,Tier 3,Executive,Non-Metro,58243,1,66,43,61544.456035159004
1162,Tier 2,Executive,Metro,66309,1,75,34,64938.37271495735
1163,Tier 2,Executive,Metro,64922,2,51,30,90181.89017892505
1164,Tier 1,Executive,Non-Metro,56749,1,37,18,61767.78598487382
1165,Tier 3,Executive,Non-Metro,53798,2,44,41,70241.21690366372
1166,Tier 1,Executive,Non-Metro,46468,1,74,35,70966.30117358013
1167,Tier 2,Executive,Metro,65405,4,45,57,78163.10669517354
1168,Tier 1,Executive,Non-Metro,54254,2,60,29,61216.80966455031
1169,Tier 1,Executive,Metro,62951,3,50,32,74365.35839569045
1170,Tier 3,Executive,Non-Metro,64066,4,64,37,69326.09173279165
1171,Tier 1,Manager,Metro,51461,3,74,18,72709.8632444893
1172,Tier 1,Manager,Non-Metro,49699,3,84,43,78721.30349717202
1173,Tier 2,Executive,Non-Metro,63663,4,44,56,64125.55797857107
1174,Tier 3,Executive,Metro,53866,3,40,38,72441.00589667582
1175,Tier 3,Executive,Metro,55074,3,79,29,67749.38943141005
1176,Tier 1,Executive,Non-Metro,50177,3,58,22,60864.10072315554
1177,Tier 3,Manager,Non-Metro,50204,4,49,52,69110.7472751103
1178,Tier 1,Executive,Non-Metro,54135,2,70,40,58680.23185043531
1179,Tier 1,Executive,Non-Metro,63207,2,84,23,71112.14337529181
1180,Tier 2,Manager,Metro,50297,2,39,31,67527.15019371011
1181,Tier 1,Executive,Non-Metro,67699,2,81,42,80017.56001976354
1182,Tier 3,Executive,Non-Metro,53635,4,61,24,66094.08435709742
1183,Tier 1,Executive,Non-Metro,57135,2,62,25,61164.73859951143
1184,Tier 1,Executive,Non-Metro,54256,4,83,48,68986.00038075288
1185,Tier 2,Manager,Non-Metro,56796,3,81,23,78555.43397729076
1186,Tier 1,Executive,Metro,50007,4,35,45,69125.34219909375
1187,Tier 3,Manager,Metro,56229,3,76,20,101915.59928581776
1188,Tier 3,Executive,Non-Metro,54621,2,52,62,74204.18914273566
1189,Tier 1,Manager,Non-Metro,46454,2,44,43,80042.53044503955
1190,Tier 1,Executive,Non-Metro,52886,2,60,23,71190.67247728976
1191,Tier 3,Executive,Non-Metro,60025,2,54,31,71258.47776825381
1192,Tier 1,Executive,Non-Metro,49743,4,63,41,77869.10478599009
1193,Tier 1,Executive,Non-Metro,60429,1,35,58,88297.2224154972
1194,Tier 3,Executive,Non-Metro,65477,2,36,48,63825.21429375565
1195,Tier 3,Executive,Non-Metro,42093,3,46,31,63799.66222539917
1196,Tier 3,Executive,Non-Metro,54529,1,77,19,80699.81876267452
1197,Tier 3,Manager,Non-Metro,58513,3,84,19,96121.85720847055
1198,Tier 2,Executive,Metro,58339,3,49,41,70172.6481615052
1199,Tier 3,Executive,Metro,59279,2,52,40,73150.10742702786
